common.name,latitude,longitude,observation.count
Belted Kingfisher,43.6487623,-73.0091784,6
Belted Kingfisher,43.6493938,-72.3153556,22
Belted Kingfisher,43.6515408,-72.4320889,2
Belted Kingfisher,43.652183,-72.4321318,1
Belted Kingfisher,43.6522676,-72.4323337,13
Belted Kingfisher,43.6530584,-73.3921207,3
Belted Kingfisher,43.6564467,-73.212204,1
Belted Kingfisher,43.656579,-72.845043,1
Belted Kingfisher,43.6569313,-73.228602,72
Belted Kingfisher,43.6574793,-73.2278135,2
Belted Kingfisher,43.6578999,-72.335487,1
Belted Kingfisher,43.6601104,-73.1912184,10
Belted Kingfisher,43.66067,-73.03565,2
Belted Kingfisher,43.6610602,-73.0492861,1
Belted Kingfisher,43.661183,-73.192021,1
Belted Kingfisher,43.6614764,-72.5919485,1
Belted Kingfisher,43.6634354,-73.2383222,9
