common.name,latitude,longitude,observation.count
Belted Kingfisher,38.2618397,-104.7022566,1
Belted Kingfisher,38.2621766,-104.7237858,1
Belted Kingfisher,38.262409,-104.700294,4
Belted Kingfisher,38.2626365,-104.654691,1
Belted Kingfisher,38.262815,-104.7089406,1
Belted Kingfisher,38.2631869,-104.7243834,5
Belted Kingfisher,38.2634358,-104.6917777,15
Belted Kingfisher,38.2636986,-103.7109985,3
Belted Kingfisher,38.2637429,-104.7219747,1
Belted Kingfisher,38.2638016,-104.6548004,165
Belted Kingfisher,38.263865,-104.655535,1
Belted Kingfisher,38.2640877,-104.7043848,16
Belted Kingfisher,38.2643325,-104.7112727,1
Belted Kingfisher,38.2644137,-104.6533443,1
Belted Kingfisher,38.264414,-104.70899,1
Belted Kingfisher,38.2648043,-104.7170234,6
Belted Kingfisher,38.2648664,-104.6906275,1
Belted Kingfisher,38.2657626,-104.7518063,151
Belted Kingfisher,38.2659667,-104.6771979,7
Belted Kingfisher,38.266051,-104.7096741,240
Belted Kingfisher,38.2674661,-108.5720873,43
Belted Kingfisher,38.2675903,-104.6597636,52
Belted Kingfisher,38.2676807,-104.7234178,5
Belted Kingfisher,38.2685107,-104.7254562,15
Belted Kingfisher,38.2686665,-104.657076,15
Belted Kingfisher,38.2687128,-104.6776485,115
Belted Kingfisher,38.2687634,-104.672327,11
Belted Kingfisher,38.2687802,-108.5458875,1
Belted Kingfisher,38.2688476,-104.722538,2
Belted Kingfisher,38.2689881,-108.5435727,8
Belted Kingfisher,38.268994,-104.646079,1
Belted Kingfisher,38.2691051,-104.6465449,7
Belted Kingfisher,38.269189,-104.6437262,1
Belted Kingfisher,38.2692864,-104.7208052,1
Belted Kingfisher,38.2693268,-104.7213995,2
Belted Kingfisher,38.2694311,-104.7211878,1
Belted Kingfisher,38.269445,-104.721183,1
Belted Kingfisher,38.2694878,-104.6472108,1
Belted Kingfisher,38.26955,-104.64246,3
Belted Kingfisher,38.2695888,-104.7165298,2
Belted Kingfisher,38.2696899,-104.7202206,4
Belted Kingfisher,38.2698639,-104.6419451,1
Belted Kingfisher,38.2699258,-104.7196627,1
Belted Kingfisher,38.270115,-104.6553409,2
Belted Kingfisher,38.2701279,-104.6481442,3
Belted Kingfisher,38.270203,-104.641672,2
Belted Kingfisher,38.2702697,-104.7197735,7
Belted Kingfisher,38.2703048,-104.6545225,269
Belted Kingfisher,38.2703188,-104.7198558,2
Belted Kingfisher,38.270433,-104.714274,1
Belted Kingfisher,38.2704851,-104.7206969,1
Belted Kingfisher,38.2705765,-104.6755903,2
Belted Kingfisher,38.270608,-104.6727347,26
Belted Kingfisher,38.2707157,-104.7163963,1
Belted Kingfisher,38.27087,-104.640196,2
Belted Kingfisher,38.271104,-104.716664,1
Belted Kingfisher,38.2712275,-104.7167549,1
Belted Kingfisher,38.2713322,-104.6491372,9
Belted Kingfisher,38.2714812,-104.6491233,1
Belted Kingfisher,38.2716515,-104.7658396,2
Belted Kingfisher,38.27175,-104.6378689,1
Belted Kingfisher,38.2717601,-104.6389489,1
Belted Kingfisher,38.2717789,-104.6389174,6
Belted Kingfisher,38.2718472,-103.2391211,4
Belted Kingfisher,38.2718581,-104.6388501,1
Belted Kingfisher,38.2724213,-104.6605796,1
Belted Kingfisher,38.2726885,-104.6527147,1
Belted Kingfisher,38.2728492,-104.7195125,2
Belted Kingfisher,38.274634,-104.71342,1
Belted Kingfisher,38.2764425,-104.7924452,1
Belted Kingfisher,38.2767035,-107.0955935,2
Belted Kingfisher,38.2786856,-102.6313438,1
Belted Kingfisher,38.2801003,-104.8217583,13
Belted Kingfisher,38.280581,-104.7273,1
Belted Kingfisher,38.2813507,-107.764526,3
Belted Kingfisher,38.281403,-107.764299,1
Belted Kingfisher,38.2815152,-104.8050213,3
Belted Kingfisher,38.2824424,-104.6076118,6
Belted Kingfisher,38.2832038,-107.1162057,1
Belted Kingfisher,38.287916,-107.763145,1
Belted Kingfisher,38.2881012,-107.7322998,23
Belted Kingfisher,38.28902,-107.758748,1
Belted Kingfisher,38.2913,-104.33739,1
Belted Kingfisher,38.2947195,-104.8285389,2
Belted Kingfisher,38.294722,-104.869688,1
Belted Kingfisher,38.2951911,-102.6510143,21
Belted Kingfisher,38.2968835,-104.8693836,1
Belted Kingfisher,38.3021796,-104.858821,3
Belted Kingfisher,38.303358,-104.85736,1
Belted Kingfisher,38.3034071,-102.7543708,3
Belted Kingfisher,38.3034088,-104.8497391,13
Belted Kingfisher,38.3045376,-104.6018636,1
Belted Kingfisher,38.304966,-104.858117,1
Belted Kingfisher,38.3156663,-104.8518848,1
Belted Kingfisher,38.3241998,-107.2272248,1
Belted Kingfisher,38.324319,-107.227278,1
Belted Kingfisher,38.3309601,-107.7792799,12
Belted Kingfisher,38.33514,-107.232021,1
Belted Kingfisher,38.3390307,-102.6904106,27
Belted Kingfisher,38.3625726,-107.807529,1
Belted Kingfisher,38.368883,-105.702601,1
Belted Kingfisher,38.3691172,-104.9517059,7
Belted Kingfisher,38.370779,-105.688654,4
Belted Kingfisher,38.3712484,-107.8214604,3
Belted Kingfisher,38.3778976,-107.8130562,12
Belted Kingfisher,38.3780657,-107.8092693,1
Belted Kingfisher,38.3897054,-105.0688575,2
Belted Kingfisher,38.38979,-105.08354,1
Belted Kingfisher,38.3903,-105.11854,4
Belted Kingfisher,38.3905419,-105.0665074,2
Belted Kingfisher,38.3908162,-105.0736713,67
Belted Kingfisher,38.390828,-105.073289,2
Belted Kingfisher,38.3922483,-105.0933037,2
Belted Kingfisher,38.3924307,-105.1165438,4
Belted Kingfisher,38.3937172,-105.0631607,8
Belted Kingfisher,38.3978524,-107.8662854,3
Belted Kingfisher,38.404724,-105.782084,2
Belted Kingfisher,38.407868,-105.1449966,8
Belted Kingfisher,38.4223606,-105.1786637,2
Belted Kingfisher,38.423143,-107.853617,2
Belted Kingfisher,38.4232854,-107.8534475,4
Belted Kingfisher,38.4233,-105.1858,47
Belted Kingfisher,38.4237559,-105.1782775,63
Belted Kingfisher,38.4271075,-106.1456277,1
Belted Kingfisher,38.433721,-105.264008,1
Belted Kingfisher,38.4338248,-105.2647305,12
Belted Kingfisher,38.434494,-106.122892,1
Belted Kingfisher,38.4348797,-105.2618886,79
Belted Kingfisher,38.4350434,-107.8674817,12
Belted Kingfisher,38.4352535,-105.2422214,12
Belted Kingfisher,38.4355,-105.202,23
Belted Kingfisher,38.437466,-105.206187,5
Belted Kingfisher,38.437585,-105.208684,1
