common.name,latitude,longitude,observation.count
Belted Kingfisher,42.4299752,-122.0612083,6
Belted Kingfisher,42.4299821,-123.4248734,1
Belted Kingfisher,42.4300893,-123.3489628,1
Belted Kingfisher,42.430324,-123.329042,1
Belted Kingfisher,42.430566,-123.330326,3
Belted Kingfisher,42.4306852,-123.41981,1
Belted Kingfisher,42.4307121,-123.4199378,1
Belted Kingfisher,42.4307713,-123.2768377,2
Belted Kingfisher,42.4307761,-123.2759314,3
Belted Kingfisher,42.431026,-123.3679533,2
Belted Kingfisher,42.4311025,-123.3325769,1
Belted Kingfisher,42.4311858,-123.2741547,13
Belted Kingfisher,42.431367,-122.934426,1
Belted Kingfisher,42.4315829,-123.042692,12
Belted Kingfisher,42.4317876,-123.3318758,1
Belted Kingfisher,42.4321084,-123.3315195,2
Belted Kingfisher,42.4323612,-124.4000501,8
Belted Kingfisher,42.432993,-122.910057,2
Belted Kingfisher,42.43308,-123.457391,1
Belted Kingfisher,42.433403,-123.4577894,2
Belted Kingfisher,42.4336881,-122.9128075,31
Belted Kingfisher,42.4339584,-123.4595722,1
Belted Kingfisher,42.434297,-122.910228,1
Belted Kingfisher,42.4349513,-124.3984928,2
Belted Kingfisher,42.4351062,-124.3987489,3
Belted Kingfisher,42.43594,-123.17216,1
Belted Kingfisher,42.4361269,-122.9782104,1
Belted Kingfisher,42.4363478,-124.3785466,2
Belted Kingfisher,42.4366654,-123.3741045,1
Belted Kingfisher,42.436814,-123.4150199,1
Belted Kingfisher,42.436897,-122.98649,1
Belted Kingfisher,42.4369757,-123.4198952,1
Belted Kingfisher,42.437155,-122.97259,2
Belted Kingfisher,42.4371911,-123.4596434,74
Belted Kingfisher,42.437757,-122.946219,2
Belted Kingfisher,42.4379006,-123.3908844,2
Belted Kingfisher,42.4379639,-122.9929733,1
Belted Kingfisher,42.438344,-124.3894815,3
Belted Kingfisher,42.438632,-122.858883,1
Belted Kingfisher,42.438845,-123.388509,1
Belted Kingfisher,42.4391496,-122.8591031,2
Belted Kingfisher,42.4392472,-122.874269,1
Belted Kingfisher,42.439322,-122.98152,1
Belted Kingfisher,42.4394896,-123.6974958,1
Belted Kingfisher,42.4395971,-122.8673269,22
Belted Kingfisher,42.4396108,-122.9222059,5
Belted Kingfisher,42.4398009,-122.86412,1
Belted Kingfisher,42.4400745,-124.4000749,1
Belted Kingfisher,42.4402878,-124.3864757,1
Belted Kingfisher,42.4404343,-122.8668022,21
Belted Kingfisher,42.440487,-122.895179,2
Belted Kingfisher,42.4405104,-122.887947,1
Belted Kingfisher,42.440637,-122.8583831,1
Belted Kingfisher,42.4411707,-122.9994812,6
Belted Kingfisher,42.441228,-122.8867176,4
Belted Kingfisher,42.441338,-122.887983,1
Belted Kingfisher,42.442011,-122.8922108,1
Belted Kingfisher,42.4421973,-123.4147453,1
Belted Kingfisher,42.4423899,-122.8857493,122
Belted Kingfisher,42.4423944,-122.8857366,1
Belted Kingfisher,42.442528,-123.499601,1
Belted Kingfisher,42.4435063,-122.8418255,4
Belted Kingfisher,42.443729,-122.857083,1
Belted Kingfisher,42.4437319,-122.8563362,4
Belted Kingfisher,42.443788,-123.331896,2
Belted Kingfisher,42.444442,-122.864289,1
Belted Kingfisher,42.445153,-122.8271055,1
Belted Kingfisher,42.445259,-122.881623,1
Belted Kingfisher,42.4452689,-122.8676797,31
Belted Kingfisher,42.445292,-122.881775,1
Belted Kingfisher,42.4453879,-123.3972904,2
Belted Kingfisher,42.446052,-122.8324635,1
Belted Kingfisher,42.447991,-122.877365,4
Belted Kingfisher,42.448539,-122.831446,1
Belted Kingfisher,42.4493014,-122.8318262,4
Belted Kingfisher,42.4507573,-122.8318927,50
Belted Kingfisher,42.45076,-122.83189,82
Belted Kingfisher,42.4512305,-122.8661935,25
Belted Kingfisher,42.451423,-122.1005702,4
Belted Kingfisher,42.4527,-122.83208,1
Belted Kingfisher,42.4528063,-122.8322862,1
Belted Kingfisher,42.4535197,-122.8611724,1
Belted Kingfisher,42.4537361,-123.0032217,2
